"","character","text"
"10769","Harry Potter","5fb99fb90009c6af37ee858c_SlytherIn-----Drarry-Adventskalender"
"10770","Ginevra Molly ""Ginny"" Weasley","5fba419d000c893617c52c89_Sirus-gibt-Harry-DAS-Gespraech"
"10771","Harry Potter","5fba419d000c893617c52c89_Sirus-gibt-Harry-DAS-Gespraech"
"10772","Remus ""Moony"" Lupin","5fba419d000c893617c52c89_Sirus-gibt-Harry-DAS-Gespraech"
"10773","Sirius ""Tatze"" Black","5fba419d000c893617c52c89_Sirus-gibt-Harry-DAS-Gespraech"
"10774","Draco Malfoy","5fba4650000ac1e112fb010a_A-Christmas-Romance"
"10775","Hermine Granger","5fba4650000ac1e112fb010a_A-Christmas-Romance"
"10776","Lord Voldemort / Tom Vorlost Riddle","5fba7d0b000c768bda6781a_Evil-or-Good"
"10777","OC (Own Character)","5fba7d0b000c768bda6781a_Evil-or-Good"
"10778","Blaise Zabini","5fbaa54c000c9eca125a7ed8_Wahrheit-oder-Wahrheit"
"10779","Draco Malfoy","5fbaa54c000c9eca125a7ed8_Wahrheit-oder-Wahrheit"
"10780","Ginevra Molly ""Ginny"" Weasley","5fbaa54c000c9eca125a7ed8_Wahrheit-oder-Wahrheit"
"10781","Harry Potter","5fbaa54c000c9eca125a7ed8_Wahrheit-oder-Wahrheit"
"10782","Hermine Granger","5fbaa54c000c9eca125a7ed8_Wahrheit-oder-Wahrheit"
"10783","Ronald ""Ron"" Weasley","5fbaa54c000c9eca125a7ed8_Wahrheit-oder-Wahrheit"
"10784","Antonin Dolohow","5fbacb210002a6a3d181622_Rehabilitation-oder-Arbeit-fuer-Idioten-mit-einem"
"10785","Hermine Granger","5fbacb210002a6a3d181622_Rehabilitation-oder-Arbeit-fuer-Idioten-mit-einem"
"10786","Luna Lovegood","5fbacb210002a6a3d181622_Rehabilitation-oder-Arbeit-fuer-Idioten-mit-einem"
"10787","OC (Own Character)","5fbacb210002a6a3d181622_Rehabilitation-oder-Arbeit-fuer-Idioten-mit-einem"
"10788","Rabastan Lestrange","5fbacb210002a6a3d181622_Rehabilitation-oder-Arbeit-fuer-Idioten-mit-einem"
"10789","Thorfinn Rowle","5fbacb210002a6a3d181622_Rehabilitation-oder-Arbeit-fuer-Idioten-mit-einem"
"10790","Draco Malfoy","5fbaccd9000898c1349104e3_Mudprincess"
"10791","Harry Potter","5fbaccd9000898c1349104e3_Mudprincess"
"10792","Hermine Granger","5fbaccd9000898c1349104e3_Mudprincess"
"10793","OC (Own Character)","5fbaccd9000898c1349104e3_Mudprincess"
"10794","Ronald ""Ron"" Weasley","5fbaccd9000898c1349104e3_Mudprincess"
"10795","Ginevra Molly ""Ginny"" Weasley","5fbae9c0000c44ed3a9f94d3_Vergessen"
"10796","Harry Potter","5fbae9c0000c44ed3a9f94d3_Vergessen"
"10797","Hermine Granger","5fbae9c0000c44ed3a9f94d3_Vergessen"
"10798","Ronald ""Ron"" Weasley","5fbae9c0000c44ed3a9f94d3_Vergessen"
"10799","Hermine Granger","5fbb5ac5000c9f0f26e9ff42_Ein-Geschenk-aus-der-Vergangenheit"
"10800","Remus ""Moony"" Lupin","5fbb5ac5000c9f0f26e9ff42_Ein-Geschenk-aus-der-Vergangenheit"
"10801","Severus Snape","5fbb5ac5000c9f0f26e9ff42_Ein-Geschenk-aus-der-Vergangenheit"
"10802","Sirius ""Tatze"" Black","5fbb5ac5000c9f0f26e9ff42_Ein-Geschenk-aus-der-Vergangenheit"
"10803",NA,"5fbb652200044a9723362a44_Schwarzes-Schaf--Suendenbock"
"10804","Lily Luna Potter","5fbbbbac000c9daa396c535c_Lily-Potter--ein-magisches-Jahr"
"10805","Lorcan Scamander","5fbbbbac000c9daa396c535c_Lily-Potter--ein-magisches-Jahr"
"10806","Lysander Scamander","5fbbbbac000c9daa396c535c_Lily-Potter--ein-magisches-Jahr"
"10807","Bellatrix Lestrange","5fbbc3e9000c100a30ff09c0_Unfall-mit-Folgen"
"10808","Rodolphus Lestrange","5fbbc3e9000c100a30ff09c0_Unfall-mit-Folgen"
"10809","Blaise Zabini","5fbbcfc6000ca03239bed838_Zweite-Chance"
"10810","Draco Malfoy","5fbbcfc6000ca03239bed838_Zweite-Chance"
"10811","Ginevra Molly ""Ginny"" Weasley","5fbbcfc6000ca03239bed838_Zweite-Chance"
"10812","Hermine Granger","5fbbcfc6000ca03239bed838_Zweite-Chance"
"10813","OC (Own Character)","5fbbf3ed000c81bc286076e7_Lady-Slytherin"
"10814","Salazar Slytherin","5fbbf3ed000c81bc286076e7_Lady-Slytherin"
"10815",NA,"5fbc0958000c75921642e884_Two-months-to-fall-for-you"
"10816","Draco Malfoy","5fbcbf41000b8e2a10cb1b11_Der-Zauberstab"
"10817","Harry Potter","5fbcbf41000b8e2a10cb1b11_Der-Zauberstab"
"10818","Cho Chang","5fbd67bc000c17ab1cdea5c3_Das-Geheimnis-der-Olivanders"
"10819","Garrick Ollivander","5fbd67bc000c17ab1cdea5c3_Das-Geheimnis-der-Olivanders"
"10820","Draco Malfoy","5fbd779300021bb611d786e0_Die-Verleihung-des-Goldenen-Besens"
"10821","Harry Potter","5fbd779300021bb611d786e0_Die-Verleihung-des-Goldenen-Besens"
"10822","Antonin Dolohow","5fbe8652000c2c661eb1c526_Wenn-Freund-zum-Feind-wird"
"10823","Barty Crouch Jr.","5fbe8652000c2c661eb1c526_Wenn-Freund-zum-Feind-wird"
"10824","Bellatrix Lestrange","5fbe8652000c2c661eb1c526_Wenn-Freund-zum-Feind-wird"
"10825","Draco Malfoy","5fbe8652000c2c661eb1c526_Wenn-Freund-zum-Feind-wird"
"10826","Hermine Granger","5fbe8652000c2c661eb1c526_Wenn-Freund-zum-Feind-wird"
"10827","Rabastan Lestrange","5fbe8652000c2c661eb1c526_Wenn-Freund-zum-Feind-wird"
"10828","Draco Malfoy","5fbe885c000c2c6639722a3f_Die-verlorene-Lestrange"
"10829","Bellatrix Lestrange","5fbf9971000ca2241407df40_Uberraschender-Wendepunkt-Wendung-ins-Gute-Oder-in"
"10830","Draco Malfoy","5fbf9971000ca2241407df40_Uberraschender-Wendepunkt-Wendung-ins-Gute-Oder-in"
"10831","Harry Potter","5fbf9971000ca2241407df40_Uberraschender-Wendepunkt-Wendung-ins-Gute-Oder-in"
"10832","Lord Voldemort / Tom Vorlost Riddle","5fbf9971000ca2241407df40_Uberraschender-Wendepunkt-Wendung-ins-Gute-Oder-in"
"10833","Lucius Malfoy","5fbf9971000ca2241407df40_Uberraschender-Wendepunkt-Wendung-ins-Gute-Oder-in"
"10834","Narzissa Malfoy","5fbf9971000ca2241407df40_Uberraschender-Wendepunkt-Wendung-ins-Gute-Oder-in"
"10835","Bill Weasley","5fbfb9b5000314e0160121f3_Wir-sind-die-Weasleys"
"10836","Charlie Weasley","5fbfb9b5000314e0160121f3_Wir-sind-die-Weasleys"
"10837","George Weasley","5fbfb9b5000314e0160121f3_Wir-sind-die-Weasleys"
"10838","Ginevra Molly ""Ginny"" Weasley","5fbfb9b5000314e0160121f3_Wir-sind-die-Weasleys"
"10839","Percy Weasley","5fbfb9b5000314e0160121f3_Wir-sind-die-Weasleys"
"10840","Ronald ""Ron"" Weasley","5fbfb9b5000314e0160121f3_Wir-sind-die-Weasleys"
"10841","Harry Potter","5fbff8c200009dc01b75a9c1_Sehnsucht"
"10842","Severus Snape","5fbff8c200009dc01b75a9c1_Sehnsucht"
"10843","OC (Own Character)","5fbff8e3000c3e0939f98d86_Rettung-aus-der-Kaelte"
"10844","Severus Snape","5fbff8e3000c3e0939f98d86_Rettung-aus-der-Kaelte"
"10845","Draco Malfoy","5fc00327000ad3c932e13404_Explosion-Snarry"
"10846","Harry Potter","5fc00327000ad3c932e13404_Explosion-Snarry"
"10847","Hermine Granger","5fc00327000ad3c932e13404_Explosion-Snarry"
"10848","Ronald ""Ron"" Weasley","5fc00327000ad3c932e13404_Explosion-Snarry"
"10849","Severus Snape","5fc00327000ad3c932e13404_Explosion-Snarry"
"10850","Regulus Arcturus Black","5fc147e7000c78bc23b56761_So-gleich-und-doch-so-unterschiedlich"
"10851","Sirius ""Tatze"" Black","5fc147e7000c78bc23b56761_So-gleich-und-doch-so-unterschiedlich"
"10852","Draco Malfoy","5fc14f6e00040e3f13428bf1_What-about-us"
"10853","Lucius Malfoy","5fc14f6e00040e3f13428bf1_What-about-us"
"10854","Narzissa Malfoy","5fc14f6e00040e3f13428bf1_What-about-us"
"10855","OC (Own Character)","5fc14f6e00040e3f13428bf1_What-about-us"
"10856","Hermine Granger","5fc16044000b648919ac9582_Come-in"
"10857","Minerva McGonagall","5fc16044000b648919ac9582_Come-in"
"10858","Severus Snape","5fc16044000b648919ac9582_Come-in"
"10859","Draco Malfoy","5fc212b9000c5ff633cbec11_Leben"
"10860","Harry Potter","5fc212b9000c5ff633cbec11_Leben"
"10861",NA,"5fc26d54000ca3b6322fff54_Finde-familie-und-liebe"
"10862","Ginevra Molly ""Ginny"" Weasley","5fc2919f000c5ff6ed37d86_Danach"
"10863","Harry Potter","5fc2919f000c5ff6ed37d86_Danach"
"10864","Harry Potter","5fc29e5a00055ead316dbfdc_Getrennt-fuer-immer-vielleicht-Teil-2-der"
"10865","Hermine Granger","5fc29e5a00055ead316dbfdc_Getrennt-fuer-immer-vielleicht-Teil-2-der"
"10866","Draco Malfoy","5fc2a9050008d725718ac99_Nur-ein-Wunsch"
"10867","Harry Potter","5fc2a9050008d725718ac99_Nur-ein-Wunsch"
"10868","Lucius Malfoy","5fc2a9050008d725718ac99_Nur-ein-Wunsch"
"10869","Narzissa Malfoy","5fc2a9050008d725718ac99_Nur-ein-Wunsch"
"10870","Severus Snape","5fc2a9050008d725718ac99_Nur-ein-Wunsch"
"10871","James ""Krone"" Potter","5fc2acd300046fef99a7aea_Vorherbestimmung-U2665"
"10872","Lily Potter","5fc2acd300046fef99a7aea_Vorherbestimmung-U2665"
"10873","James ""Krone"" Potter","5fc2b2b3000ca26f3434f15b_DU-bist-so-wie-ICH--Remus"
"10874","Lily Potter","5fc2b2b3000ca26f3434f15b_DU-bist-so-wie-ICH--Remus"
"10875","OC (Own Character)","5fc2b2b3000ca26f3434f15b_DU-bist-so-wie-ICH--Remus"
"10876","Peter ""Wurmschwanz"" Pettigrew","5fc2b2b3000ca26f3434f15b_DU-bist-so-wie-ICH--Remus"
"10877","Remus ""Moony"" Lupin","5fc2b2b3000ca26f3434f15b_DU-bist-so-wie-ICH--Remus"
"10878","Sirius ""Tatze"" Black","5fc2b2b3000ca26f3434f15b_DU-bist-so-wie-ICH--Remus"
"10879","Draco Malfoy","5fc2bebc0001828e1d5d14f2_Against-the-lies"
"10880","Hermine Granger","5fc2bebc0001828e1d5d14f2_Against-the-lies"
"10881","Luna Lovegood","5fc2bebc0001828e1d5d14f2_Against-the-lies"
"10882","Seamus Finnigan","5fc2bebc0001828e1d5d14f2_Against-the-lies"
"10883","Albus Dumbledore","5fc2d72200018ac825fa81f7_Raven"
"10884","Harry Potter","5fc2d72200018ac825fa81f7_Raven"
"10885","Lord Voldemort / Tom Vorlost Riddle","5fc2d72200018ac825fa81f7_Raven"
"10886","Neville Longbottom","5fc2d72200018ac825fa81f7_Raven"
"10887","OC (Own Character)","5fc2d72200018ac825fa81f7_Raven"
"10888","Severus Snape","5fc2d72200018ac825fa81f7_Raven"
"10889",NA,"5fc2dac10001305b242a6f96_Die-Stimmen-der-Statisten"
"10890","Daphne Greengrass","5fc2de4d000ca1d0c6c0375_Harry-Potter-und-die-wahre-Macht-der"
"10891","Harry Potter","5fc2de4d000ca1d0c6c0375_Harry-Potter-und-die-wahre-Macht-der"
"10892","Hermine Granger","5fc2de4d000ca1d0c6c0375_Harry-Potter-und-die-wahre-Macht-der"
"10893","Neville Longbottom","5fc2de4d000ca1d0c6c0375_Harry-Potter-und-die-wahre-Macht-der"
"10894","Ronald ""Ron"" Weasley","5fc2de4d000ca1d0c6c0375_Harry-Potter-und-die-wahre-Macht-der"
"10895","Astoria Greengrass","5fc308b200037024325bd51f_Begegnung"
"10896","Draco Malfoy","5fc308b200037024325bd51f_Begegnung"
"10897","Ginevra Molly ""Ginny"" Weasley","5fc35e9d000ade6437450093_Das-Fest-der-Liebe"
"10898","Harry Potter","5fc35e9d000ade6437450093_Das-Fest-der-Liebe"
"10899","Molly Weasley","5fc35e9d000ade6437450093_Das-Fest-der-Liebe"
"10900","OC (Own Character)","5fc35e9d000ade6437450093_Das-Fest-der-Liebe"
"10901","Severus Snape","5fc35e9d000ade6437450093_Das-Fest-der-Liebe"
"10902","Lily Potter","5fc374f3000648942414a4a5_Potter-Carols"
"10903","Minerva McGonagall","5fc374f3000648942414a4a5_Potter-Carols"
"10904","Narzissa Malfoy","5fc374f3000648942414a4a5_Potter-Carols"
"10905","Nymphadora Tonks","5fc374f3000648942414a4a5_Potter-Carols"
"10906","Remus ""Moony"" Lupin","5fc374f3000648942414a4a5_Potter-Carols"
"10907","Severus Snape","5fc374f3000648942414a4a5_Potter-Carols"
"10908",NA,"5fc3824b000a1d4611e2fc82_Feiertags--Adventskalender-aus-der-Harry-Potter"
"10909","Ginevra Molly ""Ginny"" Weasley","5fc383a7000ca3f5246a3dfc_Glitzernde-Sterne-spiegeln-sich-in-deinen-Augen"
"10910","Harry Potter","5fc383a7000ca3f5246a3dfc_Glitzernde-Sterne-spiegeln-sich-in-deinen-Augen"
"10911","Hermine Granger","5fc389cc000c3d521c0cc300_LUDICIALES"
"10912","Severus Snape","5fc389cc000c3d521c0cc300_LUDICIALES"
"10913","Fred Weasley","5fc39805000ca26f23ad0488_Das-Offensichtliche-ist-vorhersehbar-George-Weasley-Ff"
"10914","George Weasley","5fc39805000ca26f23ad0488_Das-Offensichtliche-ist-vorhersehbar-George-Weasley-Ff"
"10915","Lee Jordan","5fc39805000ca26f23ad0488_Das-Offensichtliche-ist-vorhersehbar-George-Weasley-Ff"
"10916","OC (Own Character)","5fc39805000ca26f23ad0488_Das-Offensichtliche-ist-vorhersehbar-George-Weasley-Ff"
"10917","Dean Thomas","5fc3a004000614fe1c0b7c2d_Gregory"
"10918","Gregory Goyle","5fc3a004000614fe1c0b7c2d_Gregory"
"10919","Pansy Parkinson","5fc3a004000614fe1c0b7c2d_Gregory"
"10920","Seamus Finnigan","5fc3a004000614fe1c0b7c2d_Gregory"
"10921","Vincent Crabbe","5fc3a004000614fe1c0b7c2d_Gregory"
"10922","Draco Malfoy","5fc3a254000c74092b4e4665_Dramione--Weihnachtszauber"
"10923","Hermine Granger","5fc3a254000c74092b4e4665_Dramione--Weihnachtszauber"
"10924","Scorpius Malfoy","5fc3a254000c74092b4e4665_Dramione--Weihnachtszauber"
"10925","James ""Krone"" Potter","5fc3a2d1000b91ae121c6755_The-Marauders-Christmas-Special"
"10926","Lily Potter","5fc3a2d1000b91ae121c6755_The-Marauders-Christmas-Special"
"10927","Remus ""Moony"" Lupin","5fc3a2d1000b91ae121c6755_The-Marauders-Christmas-Special"
"10928","Sirius ""Tatze"" Black","5fc3a2d1000b91ae121c6755_The-Marauders-Christmas-Special"
"10929","James ""Krone"" Potter","5fc3a3540005d8ca26951c65_A-world-full-of-mysteries"
"10930","Lily Potter","5fc3a3540005d8ca26951c65_A-world-full-of-mysteries"
"10931","Peter ""Wurmschwanz"" Pettigrew","5fc3a3540005d8ca26951c65_A-world-full-of-mysteries"
"10932","Remus ""Moony"" Lupin","5fc3a3540005d8ca26951c65_A-world-full-of-mysteries"
"10933","Sirius ""Tatze"" Black","5fc3a3540005d8ca26951c65_A-world-full-of-mysteries"
"10934","Harry Potter","5fc3a45e0003906a1266bf92_Die-fantastischen-Freunde-AdventssonntagsKalender"
"10935","Magische Wesen","5fc3a45e0003906a1266bf92_Die-fantastischen-Freunde-AdventssonntagsKalender"
"10936","Lily Potter","5fc3a69a000c9b1f345cd16f_Sie-haette-noch-einmal-mit-ihm-tanzen"
"10937","Dean Thomas","5fc3b6240006223cc1b20ea_Moment"
"10938","OC (Own Character)","5fc3b6240006223cc1b20ea_Moment"
"10939","Harry Potter","5fc3c6ce000ca3f5214926c2_Missliche-Lage"
"10940","Hermine Granger","5fc3c6ce000ca3f5214926c2_Missliche-Lage"
"10941","Ronald ""Ron"" Weasley","5fc3c6ce000ca3f5214926c2_Missliche-Lage"
"10942","Albus Dumbledore","5fc3cd3a0009e9743b74b8e6_Es-war-einmal-an-Weihnachten"
"10943","Evan Rosier","5fc3cd3a0009e9743b74b8e6_Es-war-einmal-an-Weihnachten"
"10944","James ""Krone"" Potter","5fc3cd3a0009e9743b74b8e6_Es-war-einmal-an-Weihnachten"
"10945","Regulus Arcturus Black","5fc3cd3a0009e9743b74b8e6_Es-war-einmal-an-Weihnachten"
"10946","Severus Snape","5fc3cd3a0009e9743b74b8e6_Es-war-einmal-an-Weihnachten"
"10947","Sirius ""Tatze"" Black","5fc3cd3a0009e9743b74b8e6_Es-war-einmal-an-Weihnachten"
"10948","James ""Krone"" Potter","5fc3d1dc000abcec167d32a8_Das-Geschenk"
"10949","Lily Potter","5fc3d1dc000abcec167d32a8_Das-Geschenk"
"10950","Remus ""Moony"" Lupin","5fc3d1dc000abcec167d32a8_Das-Geschenk"
"10951","Sirius ""Tatze"" Black","5fc3d1dc000abcec167d32a8_Das-Geschenk"
"10952","Lord Voldemort / Tom Vorlost Riddle","5fc3e183000b5da22222d8e9_Wunsch"
"10953",NA,"5fc3e2fc0000a7613b259f6d_Schwarzer-Mond-ueber-Skye"
"10954","Albus Dumbledore","5fc3fec100067192b9a9f5a_Eine-Weihnachtsgeschichte"
"10955","Harry Potter","5fc3fec100067192b9a9f5a_Eine-Weihnachtsgeschichte"
"10956","Lily Potter","5fc3fec100067192b9a9f5a_Eine-Weihnachtsgeschichte"
"10957","Severus Snape","5fc3fec100067192b9a9f5a_Eine-Weihnachtsgeschichte"
"10958","Tobias Snape","5fc3fec100067192b9a9f5a_Eine-Weihnachtsgeschichte"
"10959","James ""Krone"" Potter","5fc416df000ba2f22582006b_Waiting-for-Love--Jilly-Oneshot"
"10960","Lily Potter","5fc416df000ba2f22582006b_Waiting-for-Love--Jilly-Oneshot"
"10961","Petunia Dursley","5fc416df000ba2f22582006b_Waiting-for-Love--Jilly-Oneshot"
"10962","Harry Potter","5fc421bf000040db3953203a_Home-sweet-home"
"10963","Hermine Granger","5fc421bf000040db3953203a_Home-sweet-home"
"10964","Severus Snape","5fc421bf000040db3953203a_Home-sweet-home"
"10965","Albus Dumbledore","5fc43956000c48bc1d93ca8d_Advents-und-Special-OcassionsKalender-202021--Dumbledores"
"10966","Harry Potter","5fc43956000c48bc1d93ca8d_Advents-und-Special-OcassionsKalender-202021--Dumbledores"
"10967","Hermine Granger","5fc43956000c48bc1d93ca8d_Advents-und-Special-OcassionsKalender-202021--Dumbledores"
"10968","OC (Own Character)","5fc43956000c48bc1d93ca8d_Advents-und-Special-OcassionsKalender-202021--Dumbledores"
"10969","Severus Snape","5fc43956000c48bc1d93ca8d_Advents-und-Special-OcassionsKalender-202021--Dumbledores"
"10970","Theodore Nott","5fc43956000c48bc1d93ca8d_Advents-und-Special-OcassionsKalender-202021--Dumbledores"
"10971","Harry Potter","5fc523b7000b835f2c4ddb27_Aufbrausende-Liebe-Oneshot"
"10972","Hermine Granger","5fc523b7000b835f2c4ddb27_Aufbrausende-Liebe-Oneshot"
"10973","Ronald ""Ron"" Weasley","5fc523b7000b835f2c4ddb27_Aufbrausende-Liebe-Oneshot"
"10974","Draco Malfoy","5fc52c5b000c9d863af8aea5_Weignachten-bei-den-MalfoysDramione"
"10975","Hermine Granger","5fc52c5b000c9d863af8aea5_Weignachten-bei-den-MalfoysDramione"
"10976","OC (Own Character)","5fc52c5b000c9d863af8aea5_Weignachten-bei-den-MalfoysDramione"
"10977","Scorpius Malfoy","5fc52c5b000c9d863af8aea5_Weignachten-bei-den-MalfoysDramione"
"10978","Draco Malfoy","5fc57042000a335423ac8b37_Im-Laden-nebenan-DramioneAdventskalender"
"10979","Gregory Goyle","5fc57042000a335423ac8b37_Im-Laden-nebenan-DramioneAdventskalender"
"10980","Hermine Granger","5fc57042000a335423ac8b37_Im-Laden-nebenan-DramioneAdventskalender"
"10981","Pansy Parkinson","5fc57042000a335423ac8b37_Im-Laden-nebenan-DramioneAdventskalender"
"10982","Theodore Nott","5fc57042000a335423ac8b37_Im-Laden-nebenan-DramioneAdventskalender"
"10983",NA,"5fc57c47000bcee4fc9fd29_Sammlung-der-Ungeheuerlichkeiten"
"10984",NA,"5fc5922000018d807fd3a7d_Adventskalender-2020"
"10985",NA,"5fc5d257000aae9a328e2e3b_Leseadventskalender-rund-um-Hogwarts"
"10986","Harry Potter","5fc5e06c00018ac8130cad71_Frischer-Wind-fuer-Hogwarts"
"10987","Hermine Granger","5fc5e06c00018ac8130cad71_Frischer-Wind-fuer-Hogwarts"
"10988","Lord Voldemort / Tom Vorlost Riddle","5fc5e06c00018ac8130cad71_Frischer-Wind-fuer-Hogwarts"
"10989","OC (Own Character)","5fc5e06c00018ac8130cad71_Frischer-Wind-fuer-Hogwarts"
"10990","Severus Snape","5fc5e06c00018ac8130cad71_Frischer-Wind-fuer-Hogwarts"
"10991",NA,"5fc5e25f0005406231d16d81_Das-sechste-Jahr-und-alles-steht-Kopf"
"10992","Harry Potter","5fc5e783000bbe22228de139_Adventskalender-2020-Harry-PotterZufallsgenerator"
"10993","Hermine Granger","5fc5e783000bbe22228de139_Adventskalender-2020-Harry-PotterZufallsgenerator"
"10994","Lucius Malfoy","5fc5e783000bbe22228de139_Adventskalender-2020-Harry-PotterZufallsgenerator"
"10995","Minerva McGonagall","5fc5e783000bbe22228de139_Adventskalender-2020-Harry-PotterZufallsgenerator"
"10996","Narzissa Malfoy","5fc5e783000bbe22228de139_Adventskalender-2020-Harry-PotterZufallsgenerator"
"10997","Severus Snape","5fc5e783000bbe22228de139_Adventskalender-2020-Harry-PotterZufallsgenerator"
"10998","OC (Own Character)","5fc614e9000c4f8b3a5a5a00_Weihnachts--Spezial-Traumreise-in-Hogwarts"
"10999","Draco Malfoy","5fc630f1000092bd9a4532c_21-days-of-christmas"
"11000","Harry Potter","5fc630f1000092bd9a4532c_21-days-of-christmas"
"11001","Blaise Zabini","5fc6353d000614fe1f127f1c_My-Favorite-Things-Adventskalender-2020"
"11002","Lavender Brown","5fc6353d000614fe1f127f1c_My-Favorite-Things-Adventskalender-2020"
"11003","Seamus Finnigan","5fc6353d000614fe1f127f1c_My-Favorite-Things-Adventskalender-2020"
"11004",NA,"5fc63e57000c663b27db3af5_Adventskalender-2020"
"11005","Ginevra Molly ""Ginny"" Weasley","5fc6423e000b614722d4ea0a_Reise-durch-die-Zeit-Adventskalender-2020"
"11006","Harry Potter","5fc6423e000b614722d4ea0a_Reise-durch-die-Zeit-Adventskalender-2020"
"11007","Andromeda Tonks","5fc6555f00002c6c2fac1635_Andromeda-Ist-Blut-wirklich-dicker-als-Wasser"
"11008","Narzissa Malfoy","5fc6555f00002c6c2fac1635_Andromeda-Ist-Blut-wirklich-dicker-als-Wasser"
"11009","Nymphadora Tonks","5fc6555f00002c6c2fac1635_Andromeda-Ist-Blut-wirklich-dicker-als-Wasser"
"11010","Remus ""Moony"" Lupin","5fc6555f00002c6c2fac1635_Andromeda-Ist-Blut-wirklich-dicker-als-Wasser"
"11011","Ted ""Teddy"" Remus Lupin","5fc6555f00002c6c2fac1635_Andromeda-Ist-Blut-wirklich-dicker-als-Wasser"
"11012","Ted Tonks","5fc6555f00002c6c2fac1635_Andromeda-Ist-Blut-wirklich-dicker-als-Wasser"
"11013","Draco Malfoy","5fc661e5000134981c4acca0_Open-Heart-A-Christmas-Story"
"11014","Hermine Granger","5fc661e5000134981c4acca0_Open-Heart-A-Christmas-Story"
"11015","Der Fast Kopflose Nick","5fc668a6000c083f3a164c22_Adventskalender"
"11016","Neville Longbottom","5fc668a6000c083f3a164c22_Adventskalender"
"11017","OC (Own Character)","5fc668a6000c083f3a164c22_Adventskalender"
"11018","Rubeus Hagrid","5fc668a6000c083f3a164c22_Adventskalender"
"11019","Sibyll Trelawney","5fc668a6000c083f3a164c22_Adventskalender"
"11020","Draco Malfoy","5fc682f2000bc245169599ae_Der-gefallene-Koenig"
"11021","Luna Lovegood","5fc682f2000bc245169599ae_Der-gefallene-Koenig"
"11022","Draco Malfoy","5fc68cc5000b29fa265df709_Eine-Weihnachtsgeschichte-Dramione-Adventskalender-mit-24-Kapiteln"
"11023","Hermine Granger","5fc68cc5000b29fa265df709_Eine-Weihnachtsgeschichte-Dramione-Adventskalender-mit-24-Kapiteln"
"11024","Minerva McGonagall","5fc68cc5000b29fa265df709_Eine-Weihnachtsgeschichte-Dramione-Adventskalender-mit-24-Kapiteln"
"11025","Blaise Zabini","5fc6950a0004bb03219c0c5b_Vampirprinz-Halian-Medici"
"11026","Harry Potter","5fc6950a0004bb03219c0c5b_Vampirprinz-Halian-Medici"
"11027","Harry Potter","5fc698ef0000782237ee80ec_Eine-Dunkle-Vergangenheit"
"11028","Lord Voldemort / Tom Vorlost Riddle","5fc698ef0000782237ee80ec_Eine-Dunkle-Vergangenheit"
"11029","Albus Dumbledore","5fc6a052000219ceda0fe77_A-Giants-Heart"
"11030","Rubeus Hagrid","5fc6a052000219ceda0fe77_A-Giants-Heart"
"11031","Albus Severus Potter","5fc6c8b20003644c1a74f615_Die-Jagd-nach-dem-Weihnachtsmann"
"11032","James Sirius Potter","5fc6c8b20003644c1a74f615_Die-Jagd-nach-dem-Weihnachtsmann"
"11033","Lily Luna Potter","5fc6c8b20003644c1a74f615_Die-Jagd-nach-dem-Weihnachtsmann"
"11034","Ginevra Molly ""Ginny"" Weasley","5fc7c9d9000ca6681bfc4d35_Hermine-Potter-und-das-Geheimnis-in-Schottland"
"11035","Harry Potter","5fc7c9d9000ca6681bfc4d35_Hermine-Potter-und-das-Geheimnis-in-Schottland"
"11036","Hermine Granger","5fc7c9d9000ca6681bfc4d35_Hermine-Potter-und-das-Geheimnis-in-Schottland"
